sno,latitude,longitude,day_of_year,seconds_of_day,hour,weekday,usage_ratio,is_near_mrt,is_near_park,is_near_school,district_中山區,district_中正區,district_信義區,district_內湖區,district_北投區,district_南港區,district_士林區,district_大同區,district_大安區,district_文山區,district_松山區,district_臺大公館校區,district_萬華區,weekday_sin,weekday_cos,hour_sin,hour_cos
500109044,25.1137,121.52437,133,40862,11,1,0.6923076923076923,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109045,25.10467,121.51654,133,40022,11,1,0.6774193548387096,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109046,25.12501,121.47158,133,40084,11,1,0.6829268292682927,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109047,25.13485,121.47769,133,38343,10,1,0.5454545454545454,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
500109048,25.12081,121.51352,133,40683,11,1,0.6756756756756757,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109049,25.13675,121.50224,133,40204,11,1,0.5416666666666666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109050,25.13872,121.5021,133,40575,11,1,0.0357142857142857,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109051,25.11272,121.50922,133,40803,11,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109052,25.11416,121.50771,133,40442,11,1,0.9375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109053,25.11,121.51841,133,40743,11,1,0.0625,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109054,25.13102,121.50408,133,40743,11,1,0.2307692307692307,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109055,25.10032,121.50599,133,38763,10,1,0.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
500109056,25.14319,121.49621,133,40683,11,1,0.24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109057,25.10065,121.51107,133,39842,11,1,0.5185185185185185,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109058,25.14058,121.49915,133,40743,11,1,0.2352941176470588,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109059,25.14045,121.50446,133,39542,10,1,0.2142857142857142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
500109060,25.11535,121.51736,133,40204,11,1,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109061,25.12287,121.5037,133,40803,11,1,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109062,25.14193,121.50835,133,39183,10,1,0.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
500109063,25.12533,121.50573,133,40502,11,1,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109064,25.11857,121.51846,133,40875,11,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109065,25.12862,121.5033,306,13874,3,6,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.7071067811865476,0.7071067811865476
500109066,25.1094,121.51248,133,37502,10,1,0.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
500109067,25.13774,121.50142,133,40442,11,1,0.1666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109068,25.13529,121.49664,133,40621,11,1,0.4848484848484848,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109070,25.13431,121.50226,133,40743,11,1,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109071,25.12757,121.47207,133,39662,11,1,0.44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109072,25.14319,121.49093,133,39242,10,1,0.4090909090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
500109073,25.13684,121.50792,133,39962,11,1,0.1333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109074,25.1439,121.49447,133,39062,10,1,0.375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
500109075,25.13258,121.49862,133,40803,11,1,0.1896551724137931,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109076,25.11879,121.51921,133,40803,11,1,0.3793103448275862,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109077,25.12082,121.50727,133,40502,11,1,0.85,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109078,25.13043,121.50017,133,40683,11,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109079,25.13076,121.47347,133,40022,11,1,0.1212121212121212,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109080,25.10171,121.51263,133,37502,10,1,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
500109081,25.13201,121.49817,133,40803,11,1,0.775,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109082,25.10392,121.51244,133,38223,10,1,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
500109084,25.12595,121.51098,133,40803,11,1,0.55,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109085,25.13713,121.49706,133,40562,11,1,0.65,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109086,25.1419,121.4989,133,40621,11,1,0.3666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109087,25.12307,121.49906,133,40382,11,1,0.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109088,25.11969,121.50169,133,40442,11,1,0.28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109089,25.10576,121.5173,133,40803,11,1,0.4666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109091,25.13905,121.50012,133,35415,9,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.7071067811865476,-0.7071067811865475
500109092,25.11944,121.51453,133,38416,10,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
500109093,25.11955,121.46735,133,40621,11,1,0.2916666666666667,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109094,25.12518,121.46922,133,39121,10,1,0.5714285714285714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
500109095,25.11483,121.49934,133,40502,11,1,0.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109096,25.12231,121.49964,133,39723,11,1,0.6875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109097,25.13843,121.48802,133,40683,11,1,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109098,25.13997,121.48711,133,40862,11,1,0.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109099,25.11332,121.51615,133,39902,11,1,0.1304347826086956,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109100,25.12771,121.47071,133,40262,11,1,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109101,25.12066,121.46228,133,37443,10,1,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
500109102,25.14262,121.51218,133,20582,5,1,0.4666666666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.9659258262890683,0.25881904510252074
500109103,25.11032,121.51097,133,31203,8,1,0.875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
500109104,25.12164,121.52404,133,40683,11,1,0.7333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109105,25.13632,121.49686,133,40621,11,1,0.625,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500109106,25.13939,121.50571,133,38283,10,1,0.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
500109107,25.13709,121.4996,133,39542,10,1,0.4347826086956521,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
500109108,25.13372,121.49602,133,39183,10,1,0.3846153846153846,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
500109109,25.13401,121.50564,133,38283,10,1,0.8421052631578947,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
500109111,25.10192,121.51719,133,34863,9,1,0.28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.7071067811865476,-0.7071067811865475
500110002,25.04987,121.57785,133,40862,11,1,0.3157894736842105,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110003,25.05009,121.57202,133,40743,11,1,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110004,25.05503,121.56876,133,40502,11,1,0.125,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110005,25.04878,121.56087,133,40803,11,1,0.8571428571428571,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110006,25.05136,121.56283,133,40683,11,1,0.1052631578947368,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110007,25.05155,121.5636,133,40683,11,1,0.0769230769230769,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110008,25.04937,121.558,133,40803,11,1,0.5161290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110009,25.05152,121.5646,133,40816,11,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110010,25.05492,121.56701,133,40862,11,1,0.0714285714285714,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110011,25.0622,121.54565,133,40862,11,1,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110012,25.06374,121.54767,133,40142,11,1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110013,25.06095,121.54731,133,40803,11,1,0.8292682926829268,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110014,25.05804,121.54897,133,40862,11,1,0.0606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110015,25.0546,121.54486,133,40862,11,1,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110016,25.0619,121.56328,133,40803,11,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110017,25.05907,121.56305,133,40803,11,1,0.6744186046511628,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110018,25.05157,121.55118,133,40754,11,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110019,25.04826,121.55235,133,40803,11,1,0.0666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110020,25.05633,121.55286,133,40875,11,1,0.05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110021,25.06118,121.55098,133,40862,11,1,0.625,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110022,25.062,121.56019,133,40862,11,1,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110023,25.05925,121.56888,133,40803,11,1,0.4117647058823529,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110024,25.05834,121.55496,133,40743,11,1,0.7878787878787878,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110025,25.061286751494,121.566678992451,133,40862,11,1,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110026,25.04459,121.55252,133,40803,11,1,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110027,25.04488,121.54992,133,39004,10,1,0.1333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
500110028,25.05419,121.55631,133,40502,11,1,0.0232558139534883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110029,25.05528,121.559,133,40621,11,1,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110030,25.05433,121.56545,133,40621,11,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110031,25.06206,121.55475,133,40621,11,1,0.2083333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110032,25.0484,121.56586,133,40621,11,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110033,25.04693,121.55771,133,40621,11,1,0.0689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110034,25.04606,121.55665,133,39617,11,1,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110035,25.05347,121.55436,133,40634,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110036,25.04769,121.5448,133,40683,11,1,0.6060606060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110037,25.05143,121.55716,133,40862,11,1,0.5806451612903226,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110038,25.05846,121.55947,133,40621,11,1,0.4166666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110039,25.05408,121.56095,133,40862,11,1,0.0227272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110040,25.05606,121.56345,133,40695,11,1,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110041,25.04763,121.56115,133,40862,11,1,0.1621621621621621,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110042,25.04524,121.54659,133,40621,11,1,0.0967741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110043,25.05278,121.54478,133,40803,11,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110044,25.05168,121.54506,133,40862,11,1,0.2307692307692307,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110045,25.0648,121.56788,133,40442,11,1,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110046,25.04951,121.54941,133,40621,11,1,0.5319148936170213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110047,25.05176,121.55352,133,40621,11,1,0.1363636363636363,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110048,25.0536,121.54871,133,40803,11,1,0.1176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110049,25.05147,121.57683,133,40803,11,1,0.2631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110050,25.05013,121.57635,133,40097,11,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110051,25.062,121.54472,133,40743,11,1,0.9545454545454546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110052,25.05163,121.55907,133,40743,11,1,0.1764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110053,25.06241,121.56831,133,39842,11,1,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110054,25.05198,121.5681,133,40395,11,1,0.1052631578947368,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110055,25.05406,121.56407,133,39255,10,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
500110056,25.05378,121.55893,133,40562,11,1,0.0454545454545454,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110057,25.04634,121.5542,133,40862,11,1,0.0714285714285714,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110058,25.05173,121.55609,133,40803,11,1,0.1538461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110059,25.04954,121.55261,133,40034,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110060,25.05567,121.56713,133,40321,11,1,0.2258064516129032,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110061,25.05149,121.56535,133,40683,11,1,0.1333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110062,25.04962,121.57746,133,40862,11,1,0.4615384615384615,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110063,25.05722,121.55706,133,40862,11,1,0.2333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110064,25.05226,121.54926,133,40803,11,1,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110065,25.04802,121.54864,133,40862,11,1,0.8909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110066,25.0615,121.56332,133,40382,11,1,0.8666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110067,25.04985,121.57189,133,40621,11,1,0.0588235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110068,25.05452,121.54636,133,39363,10,1,0.6785714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
500110069,25.04942,121.57503,133,40862,11,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110070,25.05014,121.57692,133,40382,11,1,0.2666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110071,25.05152,121.55243,133,40455,11,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110072,25.05181,121.5521,133,40803,11,1,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110073,25.0542,121.5491,133,40321,11,1,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110074,25.05764,121.54443,133,40634,11,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110076,25.0444,121.55397,133,40875,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110077,25.05454,121.55417,133,40803,11,1,0.1363636363636363,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
500110078,25.05129,121.56426,133,40022,11,1,0.0357142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682
